Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-3-30-1.xml                                                        | ERR OPT        | 199                | 11.4633  | 4.75941        | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 1.03722  | 1.03768        | 35632    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 1.04947  | 1.0497         | 35632    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 1.18885  | 1.18862        | 35632    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 4.05155  | 1.55985        | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 6.97128  | 1.17254        | 633488   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 8.56384  | 3.8874         | 10750884 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 10.211   | 1.58314        | 633488   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 13.1693  | 4.61302        | 15799872 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 14.2282  | 6.13491        | 10949404 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 19.159   | 8.67539        | 10851712 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 19.9932  | 8.98044        | 10851668 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 23.1521  | 5.15194        | 28882492 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 23.1871  | 4.83333        | 29413976 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | OPT            | 105                | 53.9003  | 53.9082        | 2072356  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | SAT MO         | 180                | 6.63806  | 2.32726        | 15932992 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | ERR UNSAT      |                    | 5.35463  | 2.0098         | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | ERR UNSAT      |                    | 12.1631  | 3.22779        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | ERR OPT        | 114                | 20.2959  | 4.50398        | 29280840 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-20-1.xml                                                        | ERR OPT        | 190                | 71.4906  | 56.475         | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 2.068    | 2.07269        | 39892    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 2.06817  | 2.07245        | 39892    | cosoco       | 2.0                              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 2.34946  | 2.3498         | 39892    | cosoco       | 2                                
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 5.72914  | 2.0885         | 15266332 | choco-solver | 2019-09-24                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 9.75094  | 4.63572        | 10752308 | AbsCon       | 2019-07-23                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 11.2444  | 1.86184        | 641644   | cosoco       | 2.O parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 15.415   | 2.38057        | 641644   | cosoco       | 2.0 parallel                     
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 18.348   | 8.52422        | 10851696 | Concrete     | 3.12.3                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 19.7579  | 8.88752        | 10851716 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 23.4964  | 7.35421        | 15798836 | choco-solver | 2019-06-14                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 28.8163  | 6.19143        | 28948028 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 31.4711  | 7.01163        | 29148748 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 46.2219  | 30.4697        | 10851672 | Concrete     | 3.12.2                           
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | OPT            | 124                | 48.0002  | 48.0098        | 2063688  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | SAT MO         | 256                | 8.47848  | 2.93499        | 15935056 | choco-solver | 2019-09-16                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | ERR UNSAT      |                    | 6.90755  | 2.49888        | 15532588 | choco-solver | 2019-09-20                       
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | ERR UNSAT      |                    | 13.6791  | 3.96641        | 28881464 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | ERR OPT        | 247                | 22.3099  | 5.24489        | 29413968 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/Tpp/Tpp-zinc-s1/Tpp-7-5-30-1.xml                                                        | ERR OPT        | 205                | 65.6401  | 50.5874        | 10849012 | Concrete     | 3.10                             
COP      | XCSP17/TravellingSalesman/TravellingSalesman-m1-n100/TravellingSalesman-100-50-02.xml          | SAT TO         | 967                | 2519.94  | 2520.01        | 36676    | cosoco       | 2.0                              
COP      | XCSP17/TravellingSalesman/TravellingSalesman-m1-n100/TravellingSalesman-100-50-02.xml          | SAT TO         | 533                | 2520.02  | 2510.51        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/TravellingSalesman/TravellingSalesman-m1-n100/TravellingSalesman-100-50-02.xml          | SAT TO         | 967                | 2520.08  | 2520.01        | 36676    | cosoco       | 2                                
